Date,Close,High,Low,Open,Volume
2010-05-18,7.561460494995117,7.746931249896921,7.498537575153446,7.6998894784701,782678400
2010-05-19,7.441014766693115,7.578245311002102,7.336444255026331,7.475771858266118,1025726800
2010-05-20,7.124004364013672,7.306478831719797,7.077561045543335,7.247450763715118,1282915200
2010-05-21,7.260635852813721,7.3259550978279355,6.931940969262358,6.975986394096475,1223891200
2010-05-24,7.393671989440918,7.517719290339952,7.378690941569185,7.409253111330158,754238800
2010-05-25,7.347528457641602,7.393670942660368,7.106026703240528,7.171645187814128,1048006400
2010-05-26,7.314271926879883,7.554576024618149,7.303484993787694,7.4931516335470585,850654000
2010-05-27,7.591128826141357,7.607309222974646,7.464085947697173,7.5087306573298,666282400
2010-05-28,7.696898937225342,7.772405858113779,7.591129080554213,7.772106621174727,815614800
2010-06-01,7.815252304077148,7.96836319604015,7.759221390565435,7.781094489431396,876472800
2010-06-02,7.908735752105713,7.934203689098176,7.800268791775931,7.926413129502322,688548000
2010-06-03,7.8838677406311035,7.956677522323005,7.80266732388461,7.945590554653368,650106800
2010-06-04,7.669328212738037,7.847307669061619,7.629477718997467,7.736744491626155,758304400
2010-06-07,7.518916606903076,7.764912509553721,7.507230367350504,7.739144535362967,886942000
2010-06-08,7.470673561096191,7.604608411206999,7.360409618287313,7.587828750299916,1000770400
2010-06-09,7.287001132965088,7.547680397653152,7.265728116291127,7.534795612768337,854630000
2010-06-10,7.506033420562744,7.520115156703186,7.25704032214717,7.336142874718816,776356000
2010-06-11,7.59592342376709,7.606410317417387,7.4119503290725,7.437718307778646,545759200
2010-06-14,7.618992328643799,7.764911891929781,7.610902532757341,7.669330525478584,602960400
2010-06-15,7.781095504760742,7.785889696929405,7.6555503976897885,7.659745315837368,585074000
2010-06-16,8.007615089416504,8.022596137609604,7.8092594185265085,7.823341955871454,783678000
2010-06-17,8.146041870117188,8.176904068846056,8.075029129387124,8.107988386236139,872855200
2010-06-18,8.211958885192871,8.239825512836427,8.1325571186378,8.157426577624411,784621600
2010-06-21,8.095108032226562,8.359980753378156,8.051961102054257,8.320429467395112,776490400
2010-06-22,8.205370903015137,8.26889234125286,8.134958214430508,8.154733454599336,717262000
2010-06-23,8.1190767288208,8.229640767449297,8.02709018181904,8.227243671755524,768457200
2010-06-24,8.060047149658203,8.185891424817095,8.033079833468394,8.119972118673726,714277200
2010-06-25,7.9911346435546875,8.098103039941538,7.964467353686977,8.091811063718326,549942400
2010-06-28,8.039077758789062,8.082524729530624,7.925817357989204,7.998027884367005,584948000
2010-06-29,7.67562198638916,7.9219178899267,7.619591092509596,7.913827294483174,1133344800
2010-06-30,7.536593437194824,7.72955477236594,7.4910502351622075,7.691801328510998,739452000
2010-07-01,7.445206642150879,7.634573146483663,7.287601646538762,7.6195913027475,1022896000
2010-07-02,7.3990654945373535,7.518617828711628,7.287002883430669,7.505433003753738,693842800
2010-07-06,7.449700355529785,7.574645311052758,7.375691259937549,7.52071228277512,615235600
2010-07-07,7.7505292892456055,7.753526458196752,7.483260388475298,7.505431917787953,654556000
2010-07-08,7.733153343200684,7.877275925543269,7.637271913018271,7.8646911727929565,738144400
2010-07-09,7.778995513916016,7.78738454695061,7.6453598578768815,7.697195841015875,433322400
2010-07-12,7.709179878234863,7.845811077653502,7.636370125949333,7.7463340465064565,562878400
2010-07-13,7.544684886932373,7.682514670882127,7.383783460000399,7.680118375600821,1190924000
2010-07-14,7.5725483894348145,7.664534905792582,7.460786640289961,7.472173641140658,812047600
2010-07-15,7.5341973304748535,7.699592896613459,7.409850818950199,7.4377166502355445,824866000
2010-07-16,7.48775577545166,7.639668100868376,7.4431110723388105,7.586034289716443,1039858400
2010-07-19,7.3583149909973145,7.487156472087424,7.1791369053825,7.487156472087424,1024478000
2010-07-20,7.547379970550537,7.577642894665766,7.191420166610048,7.278013222636462,1074950800
2010-07-21,7.617794036865234,7.9446902900848855,7.610603551446126,7.9428924687054785,1185671200
2010-07-22,7.761020183563232,7.790383810340295,7.649856853494438,7.720869624464416,645318800
2010-07-23,7.788583278656006,7.801767302462569,7.6789185718334165,7.703188761064406,533388800
2010-07-26,7.768808364868164,7.793377791972367,7.721766569030219,7.790381422801297,420551600
2010-07-27,7.912632465362549,7.934205527605252,7.799372088366199,7.8164509960038036,584771600
2010-07-28,7.819146633148193,7.969861218808014,7.7978736098242925,7.900347046533785,519985200
2010-07-29,7.733750343322754,7.869782287424273,7.6735253302571,7.811654332484417,643806800
2010-07-30,7.707981109619141,7.781390133480935,7.63756765398992,7.6672321005152595,448210000
2010-08-02,7.845814228057861,7.867986563147858,7.7789971857765146,7.803566616562586,428055600
2010-08-03,7.848212718963623,7.888063241847218,7.773005828376169,7.820646913656969,417653600
2010-08-04,7.879671096801758,7.918622293222934,7.799670045532177,7.875476180242872,420375200
2010-08-05,7.841317653656006,7.885663110248611,7.806859813708804,7.842216164215384,289097200
2010-08-06,7.79307746887207,7.835025831321542,7.719367597636304,7.783788325687223,444897600
2010-08-09,7.842817783355713,7.854803261721346,7.777498526460389,7.834727185409565,303128000
2010-08-10,7.772705554962158,7.803867803603407,7.716973871914124,7.785889583233456,451920000
2010-08-11,7.496445178985596,7.661242299949982,7.485059775063085,7.652553228509472,620054400
2010-08-12,7.544382572174072,7.583633792858672,7.37449210687777,7.39157100444256,534920400
2010-08-13,7.463785648345947,7.547082316186568,7.463485611360891,7.540191066713797,354869200
2010-08-16,7.420040130615234,7.491052890696343,7.389477160390027,7.41824230883728,318430000
2010-08-17,7.549779415130615,7.629481239487011,7.466781184446374,7.493149234674647,422640400
2010-08-18,7.582737445831299,7.63067855250806,7.53809274529463,7.561464424847608,339696000
2010-08-19,7.487154960632324,7.595021834605113,7.451199335974728,7.575845074735216,426706000
2010-08-20,7.4799652099609375,7.608206617501726,7.4607884461575305,7.4724746866495435,384230000
2010-08-23,7.364907741546631,7.550678658411587,7.348428908703206,7.544386682227828,414041600
2010-08-24,7.189024925231934,7.281010668589804,7.1506721957084185,7.271123849382084,602565600
2010-08-25,7.277716159820557,7.310676229310693,7.107227110001266,7.13239581751313,596867600
2010-08-26,7.199512004852295,7.363409820396819,7.199512004852295,7.354420711658869,466505200
2010-08-27,7.239663124084473,7.269326785193447,7.058087113851355,7.243558804892014,548391200
2010-08-30,7.26602840423584,7.363408396485897,7.211495288536394,7.213892383736305,383289200
2010-08-31,7.284006118774414,7.327752303074605,7.2016079771738015,7.246551908893287,420786800
2010-09-01,7.500637531280518,7.5344952946698465,7.379287409213825,7.41494299367591,697037600
2010-09-02,7.555769443511963,7.555769443511963,7.447902574689756,7.528502889423146,415427600
2010-09-03,7.753525257110596,7.75382449390026,7.625583127266302,7.643261300709217,520788800
2010-09-07,7.724761962890625,7.776297905929079,7.678019409822106,7.689704848064617,342557600
2010-09-08,7.877874851226807,7.921920283757706,7.763415133850368,7.783790446926334,526551200
2010-09-09,7.882370471954346,7.98574244100491,7.8778763168126105,7.94139776331655,438575200
2010-09-10,7.892553329467773,7.925213343940801,7.832327526689033,7.8859613191972375,387542400
2010-09-13,8.001323699951172,8.03847789005607,7.962971761874031,7.964768783881818,388780000
2010-09-14,8.031883239746094,8.065141737655694,7.955777062406338,7.976451609798179,408150400
2010-09-15,8.096601486206055,8.1013964759923,8.025289514796375,8.035177931076735,429368800
2010-09-16,8.286865234375,8.289861602476282,8.075027210253165,8.097200334202661,652103200
2010-09-17,8.250909805297852,8.328513733118646,8.20027238828992,8.320423139796201,634477200
2010-09-20,8.486420631408691,8.502900258406058,8.265293432719712,8.272184680344527,658677600
2010-09-21,8.50260066986084,8.609868269452454,8.473237056582413,8.505297801750801,668074400
2010-09-22,8.621855735778809,8.628746985358756,8.461852809998218,8.470841918210304,585289600
2010-09-23,8.656911849975586,8.771970032034094,8.569420265772813,8.579307884519581,786116800
2010-09-24,8.75878620147705,8.795041871151817,8.705752463366926,8.752194988898582,649488000
2010-09-27,8.724028587341309,8.830996168040343,8.71953443356522,8.808524599061316,482834800
2010-09-28,8.595185279846191,8.742303362910688,8.239824800603426,8.742303362910688,1035042400
2010-09-29,8.610469818115234,8.683579633805243,8.569420756064195,8.606274900810224,469644000
2010-09-30,8.502004623413086,8.689273320829443,8.427096984426807,8.659310425254667,673391600
2010-10-01,8.465150833129883,8.58680025377242,8.43009370445659,8.573916262923733,448142800
2010-10-04,8.348892211914062,8.47653353164338,8.32282340139692,8.437582334589608,435302000
2010-10-05,8.657513618469238,8.672793904906047,8.444176080757218,8.449570346709516,501967200
2010-10-06,8.665000915527344,8.748897649546668,8.54724641106136,8.676986391843977,670868800
2010-10-07,8.665901184082031,8.703654638553498,8.596687050950102,8.699459721379041,408399600
2010-10-08,8.811219215393066,8.824103200467482,8.689270612456525,8.740506515841629,658403200
2010-10-11,8.849874496459961,8.906205447839058,8.82710368648554,8.831298604148783,427753200
2010-10-12,8.945158004760742,8.973923156220673,8.763881223608838,8.851373625768556,558544000
2010-10-13,8.993096351623535,9.047628667592399,8.982908696955173,8.994894173035599,630092400
2010-10-14,9.058111190795898,9.062904578394502,9.000880975215798,9.039533713471256,435296400
2010-10-15,9.430553436279297,9.438343993756376,9.136017237116363,9.211823353859023,922194000
2010-10-18,9.52823257446289,9.558194654144325,9.417069322361328,9.5423151039564,1093010800
2010-10-19,9.273250579833984,9.401491980769949,8.98950121838271,9.090776096707614,1232784000
2010-10-20,9.304410934448242,9.41587345502286,9.19474703527647,9.258567691334893,721624400
2010-10-21,9.274149894714355,9.430556366006071,9.192650252908802,9.359244379450859,551460000
2010-10-22,9.212725639343262,9.289730328256303,9.177669319523584,9.26066594679403,372778000
2010-10-25,9.253775596618652,9.336472995049604,9.241790118542282,9.26126692046572,392462000
2010-10-26,9.230103492736816,9.280740926572474,9.158191439841131,9.194747140113174,392929600
2010-10-27,9.22351360321045,9.285536452940912,9.156695762078723,9.218120137995044,399002800
2010-10-28,9.145906448364258,9.228603819253594,9.015867254938692,9.227105234943803,551051200
2010-10-29,9.018266677856445,9.165085585928228,9.01497027129051,9.115646688327324,430511200
2010-11-01,9.114148139953613,9.156695787784802,9.054821622614963,9.05542089652947,423889200
2010-11-02,9.269354820251465,9.294224284265315,9.198642908271282,9.198642908271282,433930000
2010-11-03,9.372430801391602,9.374827897357807,9.244488604541095,9.329583111045057,508348400
2010-11-04,9.53632640838623,9.593555861053037,9.43924564464644,9.451830395527162,642488000
2010-11-05,9.50217056274414,9.575280393690832,9.49078515635328,9.527939345852397,361253200
2010-11-08,9.546813011169434,9.58127005643552,9.491081344772404,9.504265369104697,281758400
2010-11-09,9.470704078674316,9.627111303254996,9.423363059817554,9.61961998246952,383544000
2010-11-10,9.529135704040527,9.55130803779995,9.394900753411932,9.48748656886996,384227200
2010-11-11,9.487788200378418,9.54022346982577,9.41587612788912,9.438348500523517,361284000
2010-11-12,9.229503631591797,9.483290080394497,9.09766739855629,9.468309035773911,795846800
2010-11-15,9.199843406677246,9.304713949366501,9.17677175926981,9.242391057732615,403606000
2010-11-16,9.036541938781738,9.216619305119222,8.968525566414378,9.160289171250833,657650000
2010-11-17,9.003883361816406,9.108453841222339,8.921784450117421,9.024857145048975,479449600
2010-11-18,9.241488456726074,9.278642628915113,9.129427466510846,9.144707746900757,494491200
2010-11-19,9.190553665161133,9.240591833069969,9.145908962072788,9.227707844936997,384843200
2010-11-22,9.38920783996582,9.38920783996582,9.164784993710924,9.189054383414268,393075200
2010-11-23,9.250480651855469,9.340970225532526,9.185461423263519,9.302017415629013,519447600
2010-11-24,9.432352066040039,9.450330277144122,9.34096562660536,9.348455347751125,413725200
2010-11-26,9.438347816467285,9.51924819206801,9.37662420550017,9.400594361193523,237585600
2010-11-29,9.494382858276367,9.512659519875406,9.329885702993964,9.453332978663346,445785200
2010-11-30,9.322990417480469,9.41917187761149,9.31460058293039,9.394601647857693,501858000
2010-12-01,9.480295181274414,9.520744964725743,9.43834681319605,9.446436609866602,461750800
2010-12-02,9.532729148864746,9.558197083085561,9.435049127836562,9.51415166261948,462837200
2010-12-03,9.511459350585938,9.547714227626264,9.47850008051335,9.49857535956834,342092800
2010-12-06,9.592658042907715,9.65797729723597,9.540821251062898,9.547413263904927,448481600
2010-12-07,9.534531593322754,9.707716990413884,9.531835260190245,9.702025087178077,391454000
2010-12-08,9.618422508239746,9.618722545151844,9.501567332109705,9.577073421260536,321935600
2010-12-09,9.580974578857422,9.663072725934757,9.558801438325757,9.651987355817258,294151200
2010-12-10,9.604938507080078,9.619620312177277,9.546210486592916,9.577671954714551,262511200
2010-12-13,9.638199806213379,9.739775524346593,9.618125332246725,9.719100976427171,439815600
2010-12-14,9.596853256225586,9.664270376935114,9.558200485649907,9.640000181475735,351008000
2010-12-15,9.59894847869873,9.678050219816043,9.563891361530914,9.588160750225715,417312000
2010-12-16,9.625616073608398,9.666365896516965,9.591159026360547,9.620821882666377,322030800
2010-12-17,9.606437683105469,9.641794032272335,9.595051482494613,9.63699984254145,386929200
2010-12-20,9.65438175201416,9.68554399743946,9.535129436262265,9.636104296573686,385610400
2010-12-21,9.714006423950195,9.719699125325205,9.649586487026951,9.678050794000574,256354000
2010-12-22,9.742770195007324,9.759549861376492,9.694529854343763,9.718800043149901,265921600
2010-12-23,9.69603157043457,9.742474104701062,9.683147579646347,9.7379799498071,223157200
2010-12-27,9.728387832641602,9.751160237488538,9.633704970678926,9.673556279111791,249816000
2010-12-28,9.752060890197754,9.787716486756167,9.739776175415466,9.76524411577205,175924000
2010-12-29,9.74666690826416,9.781423992187326,9.740973406521631,9.774531942719907,163139200
2010-12-30,9.69782829284668,9.753259130616199,9.679550838198773,9.752360619778798,157494400
2010-12-31,9.66486930847168,9.692435109702513,9.627415087149362,9.676554750290283,193508000
2011-01-03,9.874910354614258,9.895584907090699,9.733185657309221,9.757155816660681,445138400
2011-01-04,9.926443099975586,9.9626979613231,9.832358722408099,9.960900140091933,309080800
2011-01-05,10.007644653320312,10.017832309774677,9.872811224171958,9.874309808993997,255519600
2011-01-06,9.999554634094238,10.045097846334077,9.974685169457526,10.029217489415199,300428800
2011-01-07,10.07116413116455,10.07805537918354,9.944719771251737,10.00734267746308,311931200
2011-01-10,10.260831832885742,10.284202713313414,10.102627534431644,10.152365664585233,448560000
2011-01-11,10.23656177520752,10.336038029037718,10.171541765817098,10.33364173385376,444108000
2011-01-12,10.319854736328125,10.320154773203418,10.24734502470061,10.284799227917206,302590400
2011-01-13,10.35761547088623,10.38638062645279,10.302783893334718,10.342035145053242,296780400
2011-01-14,10.441508293151855,10.441508293151855,10.320458176307277,10.363904330118912,308840000
2011-01-18,10.20689868927002,10.330046675572314,9.767940558048913,9.87341036432217,1880998000
2011-01-19,10.15266227722168,10.445100621207429,10.09393505898119,10.437609300439231,1135612800
2011-01-20,9.968093872070312,10.136485834902308,9.891388414240454,10.080454926257007,764789200
2011-01-21,9.789512634277344,10.034010740617582,9.786815502165254,10.000751445225276,754401200
2011-01-24,10.111017227172852,10.111017227172852,9.789513606802503,9.794008560736357,574683200
2011-01-25,10.229372024536133,10.23057137254975,10.02472516871286,10.077460476868668,546868000
2011-01-26,10.302777290344238,10.355212538091987,10.232364631987908,10.276110011178094,506875600
2011-01-27,10.283602714538574,10.327948176927922,10.27221731210645,10.300681618285314,285026000
2011-01-28,10.070561408996582,10.31925514720608,9.993557553350884,10.312363900999328,592057200
2011-01-31,10.167046546936035,10.188620403915994,10.016632822374012,10.061576757551851,377246800
2011-02-01,10.338135719299316,10.356712407338092,10.216785572940752,10.226373953914855,426633200
2011-02-02,10.316863059997559,10.344728095191318,10.293791415731695,10.320758740255933,258955200
2011-02-03,10.290494918823242,10.31446587374502,10.143976057307713,10.301281848538043,393797600
2011-02-04,10.382181167602539,10.38817390572483,10.29259173292064,10.296486612650856,321840400
2011-02-07,10.543380737304688,10.58442898585567,10.41633711212599,10.423827633390108,485021600
2011-02-08,10.64285659790039,10.65244497684445,10.551470161434148,10.597313398112865,381040800
2011-02-09,10.731549263000488,10.756718761856652,10.632971526158624,10.642559106576751,482745200
2011-02-10,10.623085975646973,10.78668456196979,10.427127396445748,10.708481312521869,928550000
2011-02-11,10.692298889160156,10.720763195957261,10.593121070472028,10.62937673716317,367572800
2011-02-14,10.762110710144043,10.771099016182179,10.688102403198922,10.690499498168679,310416400
2011-02-15,10.783686637878418,10.785784496585118,10.713273954627834,10.76241281440305,284174800
2011-02-16,10.88046932220459,10.933503067896009,10.801665995902024,10.81065430528434,481157600
2011-02-17,10.735745429992676,10.79477270427603,10.682410857254915,10.704284752905645,530583200
2011-02-18,10.503829956054688,10.771698913754001,10.472667721957784,10.748028001364228,816057200
2011-02-22,10.145773887634277,10.349222967165005,10.119107400408858,10.251842962958284,872555600
2011-02-23,10.265924453735352,10.326448703789655,10.145772063930801,10.150567054156001,671854400
2011-02-24,10.273714065551758,10.341730436853307,10.138581433732266,10.307872669715703,499900800
2011-02-25,10.431920051574707,10.44000984795769,10.331244451824494,10.345026949351274,380018800
2011-02-28,10.583232879638672,10.638364468856908,10.520609967896265,10.52420561068422,403074000
2011-03-01,10.466381072998047,10.658444001485002,10.417541439087051,10.650953476065213,456136800
2011-03-02,10.550573348999023,10.617391180438837,10.439110817677632,10.485853375999136,602590800
2011-03-03,10.773499488830566,10.780390738468135,10.664434041907855,10.702487533607895,500788400
2011-03-04,10.786683082580566,10.795372153527806,10.719265973272528,10.788780141047667,453266800
2011-03-07,10.647652626037598,10.836719091241136,10.52630249353474,10.828628495668745,546123200
2011-03-08,10.659643173217773,10.708782847071948,10.554472573723986,10.634174425181786,356316800
2011-03-09,10.56106185913086,10.629677522562064,10.505031748070518,10.627579663800692,453306000
2011-03-10,10.387276649475098,10.48016250854559,10.334242106750837,10.460685705746515,507539200
2011-03-11,10.546680450439453,10.556568871223822,10.337240193793898,10.347127014380712,471080400
2011-03-14,10.59372329711914,10.681215700550348,10.526306972652158,10.582337091167448,435957200
2011-03-15,10.350122451782227,10.422332954511749,10.19041956224157,10.250345350406215,721081200
2011-03-16,9.888092041015625,10.27731203338633,9.775730986451396,10.247349138842445,1162011200
2011-03-17,10.02682113647461,10.175737086366887,9.90756804173275,10.09243962219105,659422400
2011-03-18,9.90786361694336,10.133484935339792,9.887788350624156,10.10142419656187,753214000
2011-03-21,10.166450500488281,10.179633728284756,10.045399553746295,10.06727345462193,409402000
2011-03-22,10.223377227783203,10.26592567019958,10.161653622784776,10.264127848689029,325922800
2011-03-23,10.163152694702148,10.194014098631733,10.066071928674978,10.165849027047962,372996400
2011-03-24,10.336337089538574,10.367199288336188,10.15326335517316,10.242852782647434,404712000
2011-03-25,10.533195495605469,10.548775815405458,10.397762007552062,10.429223484221048,448910000
2011-03-28,10.500235557556152,10.616493084120936,10.500235557556152,10.581435963986856,309355200
2011-03-29,10.515813827514648,10.515813827514648,10.368995774724343,10.416936069476876,352900800
2011-03-30,10.446002960205078,10.513420871336464,10.410347364661902,10.506228784711888,329406000
2011-03-31,10.442407608032227,10.481059571077147,10.368998561904768,10.377986869525431,274019200
2011-04-01,10.324054718017578,10.534695109606872,10.286301259498,10.520313334993864,418661600
2011-04-04,10.223075866699219,10.325250034405366,10.139479184075286,10.316560965625795,460084800
2011-04-05,10.154163360595703,10.254838967475811,10.06757028919388,10.097233944830338,482731200
2011-04-06,10.128693580627441,10.304276800788912,10.101727060147692,10.223976513140288,402539200
2011-04-07,10.129897117614746,10.200309016788202,10.06847192872169,10.13049559155436,373447200
2011-04-08,10.03940486907959,10.191916458726185,10.006146371584995,10.185025209714423,377535200
2011-04-11,9.911764144897461,10.057682942932864,9.888393262266993,10.009442592832254,398946800
2011-04-12,9.959705352783203,9.999555868436847,9.893786021480611,9.902475093297799,425639200
